Serial Number:20268771 -- 
 
"Date Time, GMT -0500","Temp, (*C) - 1","Temp, (*C) - 2","Button Down","Host Connect","EOF" 
2018-01-13 13:43:43,-0.05,-0.09, , , 
2018-01-13 14:03:43,-0.05,-0.09, , , 
2018-01-13 14:23:43,-0.05,-0.09, , , 
2018-01-13 14:43:43,-0.05,-0.09, , , 
2018-01-13 15:03:43,-0.09,-0.09, , , 
2018-01-13 15:23:43,-0.05,-0.13, , , 
2018-01-13 15:43:43,-0.09,-0.09, , , 
2018-01-13 16:03:43,-0.05,-0.05, , , 
2018-01-13 16:23:43,-0.05,-0.09, , , 
2018-01-13 16:43:43,-0.05,-0.09, , , 
2018-01-13 17:03:43,-0.05,-0.05, , , 
2018-01-13 17:23:43,-0.05,-0.09, , , 
2018-01-13 17:43:43,-0.09,-0.09, , , 
2018-01-13 18:03:43,-0.09,-0.05, , , 
2018-01-13 18:23:43,-0.09,-0.09, , , 
2018-01-13 18:43:43,-0.00,-0.09, , , 
2018-01-13 19:03:43,-0.05,-0.09, , , 
2018-01-13 19:23:43,-0.05,-0.09, , , 
2018-01-13 19:43:43,-0.05,-0.09, , , 
2018-01-13 20:03:43,-0.09,-0.13, , , 
2018-01-13 20:23:43,-0.05,-0.09, , , 
2018-01-13 20:43:43,-0.05,-0.09, , , 
2018-01-13 21:03:43,-0.05,-0.09, , , 
2018-01-13 21:23:43,-0.05,-0.13, , , 
2018-01-13 21:43:43,-0.05,-0.09, , , 
2018-01-13 22:03:43,-0.05,-0.09, , , 
2018-01-13 22:23:43,-0.05,-0.09, , , 
2018-01-13 22:43:43,-0.05,-0.09, , , 
2018-01-13 23:03:43,-0.05,-0.13, , , 
2018-01-13 23:23:43,-0.05,-0.13, , , 
2018-01-13 23:43:43,-0.00,-0.13, , , 
2018-01-14 00:03:43,-0.05,-0.09, , , 
2018-01-14 00:23:43,-0.05,-0.09, , , 
2018-01-14 00:43:43,-0.05,-0.13, , , 
2018-01-14 01:03:43,-0.05,-0.09, , , 
2018-01-14 01:23:43,-0.05,-0.09, , , 
2018-01-14 01:43:43,-0.00,-0.09, , , 
2018-01-14 02:03:43,-0.05,-0.09, , , 
2018-01-14 02:23:43,-0.09,-0.09, , , 
2018-01-14 02:43:43,-0.00,-0.09, , , 
2018-01-14 03:03:43,-0.05,-0.13, , , 
2018-01-14 03:23:43,-0.05,-0.09, , , 
2018-01-14 03:43:43,-0.05,-0.09, , , 
2018-01-14 04:03:43,-0.05,-0.09, , , 
2018-01-14 04:23:43,-0.09,-0.09, , , 
2018-01-14 04:43:43,-0.05,-0.09, , , 
2018-01-14 05:03:43,-0.05,-0.09, , , 
2018-01-14 05:23:43,-0.05,-0.09, , , 
2018-01-14 05:43:43,-0.09,-0.09, , , 
2018-01-14 06:03:43,-0.05,-0.13, , , 
2018-01-14 06:23:43,-0.05,-0.09, , , 
2018-01-14 06:43:43,-0.05,-0.13, , , 
2018-01-14 07:03:43,-0.05,-0.09, , , 
2018-01-14 07:23:43,-0.00,-0.09, , , 
2018-01-14 07:43:43,-0.05,-0.09, , , 
2018-01-14 08:03:43,-0.05,-0.13, , , 
2018-01-14 08:23:43,-0.05,-0.09, , , 
2018-01-14 08:43:43,-0.00,-0.09, , , 
2018-01-14 09:03:43,-0.00,-0.09, , , 
2018-01-14 09:23:43,-0.09,-0.09, , , 
2018-01-14 09:43:43,-0.05,-0.13, , , 
2018-01-14 10:03:43,-0.09,-0.09, , , 
2018-01-14 10:23:43,-0.05,-0.05, , , 
2018-01-14 10:43:43,-0.00,-0.13, , , 
2018-01-14 11:03:43,-0.00,-0.09, , , 
2018-01-14 11:23:43,-0.05,-0.09, , , 
2018-01-14 11:43:43,-0.00,-0.13, , , 
2018-01-14 12:03:43,-0.00,-0.09, , , 
2018-01-14 12:23:43,-0.05,-0.09, , , 
2018-01-14 12:43:43,-0.05,-0.09, , , 
2018-01-14 13:03:43,-0.05,-0.09, , , 
2018-01-14 13:23:43,-0.05,-0.09, , , 
2018-01-14 13:43:43,-0.05,-0.13, , , 
2018-01-14 14:03:43,-0.05,-0.09, , , 
2018-01-14 14:23:43,-0.05,-0.13, , , 
2018-01-14 14:43:43,-0.05,-0.13, , , 
2018-01-14 15:03:43,-0.05,-0.13, , , 
2018-01-14 15:23:43,-0.05,-0.13, , , 
2018-01-14 15:43:43,-0.09,-0.09, , , 
2018-01-14 16:03:43,-0.05,-0.09, , , 
2018-01-14 16:23:43,-0.05,-0.09, , , 
2018-01-14 16:43:43,-0.05,-0.13, , , 
2018-01-14 17:03:43,-0.05,-0.13, , , 
2018-01-14 17:23:43,-0.05,-0.17, , , 
2018-01-14 17:43:43,-0.05,-0.13, , , 
2018-01-14 18:03:43,-0.05,-0.13, , , 
2018-01-14 18:23:43,-0.05,-0.13, , , 
2018-01-14 18:43:43,-0.05,-0.09, , , 
2018-01-14 19:03:43,-0.00,-0.13, , , 
2018-01-14 19:23:43,-0.05,-0.13, , , 
2018-01-14 19:43:43,-0.05,-0.09, , , 
2018-01-14 20:03:43,-0.05,-0.13, , , 
2018-01-14 20:23:43,-0.05,-0.13, , , 
2018-01-14 20:43:43,-0.09,-0.13, , , 
2018-01-14 21:03:43,-0.05,-0.13, , , 
2018-01-14 21:23:43,-0.00,-0.13, , , 
2018-01-14 21:43:43,-0.05,-0.13, , , 
2018-01-14 22:03:43,-0.05,-0.13, , , 
2018-01-14 22:23:43,-0.05,-0.17, , , 
2018-01-14 22:43:43,-0.05,-0.17, , , 
2018-01-14 23:03:43,-0.05,-0.17, , , 
2018-01-14 23:23:43,-0.00,-0.22, , , 
2018-01-14 23:43:43,-0.05,-0.17, , , 
2018-01-15 00:03:43,-0.00,-0.17, , , 
2018-01-15 00:23:43,-0.05,-0.22, , , 
2018-01-15 00:43:43,-0.05,-0.17, , , 
2018-01-15 01:03:43,-0.05,-0.22, , , 
2018-01-15 01:23:43,-0.00,-0.22, , , 
2018-01-15 01:43:43,-0.00,-0.17, , , 
2018-01-15 02:03:43,-0.05,-0.22, , , 
2018-01-15 02:23:43,-0.05,-0.26, , , 
2018-01-15 02:43:43,-0.05,-0.22, , , 
2018-01-15 03:03:43,-0.05,-0.26, , , 
2018-01-15 03:23:43,-0.05,-0.30, , , 
2018-01-15 03:43:43,-0.05,-0.26, , , 
2018-01-15 04:03:43,-0.05,-0.26, , , 
2018-01-15 04:23:43,-0.05,-0.30, , , 
2018-01-15 04:43:43,-0.05,-0.26, , , 
2018-01-15 05:03:43,-0.05,-0.35, , , 
2018-01-15 05:23:43,-0.05,-0.26, , , 
2018-01-15 05:43:43,-0.05,-0.35, , , 
2018-01-15 06:03:43,-0.05,-0.35, , , 
2018-01-15 06:23:43,-0.05,-0.35, , , 
2018-01-15 06:43:43,-0.05,-0.39, , , 
2018-01-15 07:03:43,-0.09,-0.39, , , 
2018-01-15 07:23:43,-0.05,-0.39, , , 
2018-01-15 07:43:43,-0.05,-0.43, , , 
2018-01-15 08:03:43,-0.05,-0.39, , , 
2018-01-15 08:23:43,-0.05,-0.35, , , 
2018-01-15 08:43:43,-0.05,-0.43, , , 
2018-01-15 09:03:43,-0.05,-0.39, , , 
2018-01-15 09:23:43,-0.09,-0.43, , , 
2018-01-15 09:43:43,-0.00,-0.43, , , 
2018-01-15 10:03:43,-0.05,-0.47, , , 
2018-01-15 10:23:43,-0.05,-0.47, , , 
2018-01-15 10:43:43,-0.09,-0.43, , , 
2018-01-15 11:03:43,-0.05,-0.47, , , 
2018-01-15 11:23:43,-0.05,-0.47, , , 
2018-01-15 11:43:43,-0.05,-0.47, , , 
2018-01-15 12:03:43,-0.00,-0.47, , , 
2018-01-15 12:23:43,-0.00,-0.43, , , 
2018-01-15 12:43:43,-0.00,-0.47, , , 
2018-01-15 13:03:43,-0.05,-0.47, , , 
2018-01-15 13:23:43,-0.05,-0.47, , , 
2018-01-15 13:43:43,-0.05,-0.52, , , 
2018-01-15 14:03:43,-0.09,-0.52, , , 
2018-01-15 14:23:43,-0.00,-0.47, , , 
2018-01-15 14:43:43,-0.05,-0.47, , , 
2018-01-15 15:03:43,-0.05,-0.47, , , 
2018-01-15 15:23:43,-0.05,-0.52, , , 
2018-01-15 15:43:43,-0.05,-0.47, , , 
2018-01-15 16:03:43,-0.05,-0.47, , , 
2018-01-15 16:23:43,-0.05,-0.47, , , 
2018-01-15 16:43:43,-0.05,-0.52, , , 
2018-01-15 17:03:43,-0.05,-0.52, , , 
2018-01-15 17:23:43,-0.05,-0.56, , , 
2018-01-15 17:43:43,-0.05,-0.52, , , 
2018-01-15 18:03:43,-0.00,-0.52, , , 
2018-01-15 18:23:43,-0.09,-0.52, , , 
2018-01-15 18:43:43,-0.00,-0.52, , , 
2018-01-15 19:03:43,-0.05,-0.56, , , 
2018-01-15 19:23:43,-0.00,-0.56, , , 
2018-01-15 19:43:43,-0.05,-0.56, , , 
2018-01-15 20:03:43,-0.05,-0.56, , , 
2018-01-15 20:23:43,-0.05,-0.56, , , 
2018-01-15 20:43:43,-0.05,-0.60, , , 
2018-01-15 21:03:43,-0.05,-0.60, , , 
2018-01-15 21:23:43,-0.05,-0.60, , , 
2018-01-15 21:43:43,-0.00,-0.56, , , 
2018-01-15 22:03:43,-0.00,-0.60, , , 
2018-01-15 22:23:43,-0.09,-0.65, , , 
2018-01-15 22:43:43,-0.05,-0.65, , , 
2018-01-15 23:03:43,-0.05,-0.65, , , 
2018-01-15 23:23:43,-0.05,-0.65, , , 
2018-01-15 23:43:43,-0.13,-0.65, , , 
2018-01-16 00:03:43,-0.05,-0.65, , , 
2018-01-16 00:23:43,-0.05,-0.65, , , 
2018-01-16 00:43:43,-0.05,-0.69, , , 
2018-01-16 01:03:43,-0.05,-0.69, , , 
2018-01-16 01:23:43,-0.05,-0.73, , , 
2018-01-16 01:43:43,-0.05,-0.65, , , 
2018-01-16 02:03:43,-0.05,-0.69, , , 
2018-01-16 02:23:43,-0.05,-0.69, , , 
2018-01-16 02:43:43,-0.05,-0.69, , , 
2018-01-16 03:03:43,-0.05,-0.69, , , 
2018-01-16 03:23:43,-0.05,-0.69, , , 
2018-01-16 03:43:43,-0.09,-0.69, , , 
2018-01-16 04:03:43,-0.05,-0.65, , , 
2018-01-16 04:23:43,-0.00,-0.69, , , 
2018-01-16 04:43:43,-0.09,-0.73, , , 
2018-01-16 05:03:43,-0.05,-0.73, , , 
2018-01-16 05:23:43,-0.05,-0.73, , , 
2018-01-16 05:43:43,-0.00,-0.69, , , 
2018-01-16 06:03:43,-0.05,-0.73, , , 
2018-01-16 06:23:43,-0.00,-0.73, , , 
2018-01-16 06:43:43,-0.05,-0.73, , , 
2018-01-16 07:03:43,-0.09,-0.73, , , 
2018-01-16 07:23:43,-0.05,-0.69, , , 
2018-01-16 07:43:43,-0.05,-0.73, , , 
2018-01-16 08:03:43,-0.05,-0.73, , , 
2018-01-16 08:23:43,-0.05,-0.69, , , 
2018-01-16 08:43:43,-0.09,-0.69, , , 
2018-01-16 09:03:43,-0.05,-0.69, , , 
2018-01-16 09:23:43,-0.09,-0.73, , , 
2018-01-16 09:43:43,-0.05,-0.69, , , 
2018-01-16 10:03:43,-0.05,-0.73, , , 
2018-01-16 10:23:43,-0.09,-0.73, , , 
2018-01-16 10:43:43,-0.00,-0.73, , , 
2018-01-16 11:03:43,-0.09,-0.69, , , 
2018-01-16 11:23:43,-0.05,-0.69, , , 
2018-01-16 11:43:43,-0.00,-0.73, , , 
2018-01-16 12:03:43,-0.09,-0.69, , , 
2018-01-16 12:23:43,-0.05,-0.69, , , 
2018-01-16 12:43:43,-0.05,-0.69, , , 
2018-01-16 13:03:43,-0.05,-0.65, , , 
2018-01-16 13:23:43,-0.09,-0.69, , , 
2018-01-16 13:43:43,-0.05,-0.65, , , 
2018-01-16 14:03:43,-0.05,-0.65, , , 
2018-01-16 14:23:43,-0.09,-0.60, , , 
2018-01-16 14:43:43,-0.05,-0.65, , , 
2018-01-16 15:03:43,-0.05,-0.60, , , 
2018-01-16 15:23:43,-0.05,-0.56, , , 
2018-01-16 15:43:43,-0.05,-0.60, , , 
2018-01-16 16:03:43,-0.05,-0.60, , , 
2018-01-16 16:23:43,-0.00,-0.56, , , 
2018-01-16 16:43:43,-0.00,-0.56, , , 
2018-01-16 17:03:43,-0.00,-0.60, , , 
2018-01-16 17:23:43,-0.05,-0.56, , , 
2018-01-16 17:43:43,-0.05,-0.52, , , 
2018-01-16 18:03:43,-0.05,-0.60, , , 
2018-01-16 18:23:43,-0.09,-0.56, , , 
2018-01-16 18:43:43,-0.05,-0.56, , , 
2018-01-16 19:03:43,-0.05,-0.52, , , 
2018-01-16 19:23:43,-0.09,-0.56, , , 
2018-01-16 19:43:43,-0.05,-0.56, , , 
2018-01-16 20:03:43,-0.05,-0.52, , , 
2018-01-16 20:23:43,-0.05,-0.52, , , 
2018-01-16 20:43:43,-0.05,-0.56, , , 
2018-01-16 21:03:43,-0.05,-0.56, , , 
2018-01-16 21:23:43,-0.05,-0.52, , , 
2018-01-16 21:43:43,-0.05,-0.52, , , 
2018-01-16 22:03:43,-0.05,-0.52, , , 
2018-01-16 22:23:43,-0.05,-0.52, , , 
2018-01-16 22:43:43,-0.00,-0.52, , , 
2018-01-16 23:03:43,-0.05,-0.56, , , 
2018-01-16 23:23:43,-0.05,-0.52, , , 
2018-01-16 23:43:43,-0.00,-0.52, , , 
2018-01-17 00:03:43,-0.05,-0.52, , , 
2018-01-17 00:23:43,-0.05,-0.47, , , 
2018-01-17 00:43:43,-0.05,-0.52, , , 
2018-01-17 01:03:43,-0.05,-0.52, , , 
2018-01-17 01:23:43,-0.00,-0.47, , , 
2018-01-17 01:43:43,-0.09,-0.56, , , 
2018-01-17 02:03:43,-0.05,-0.56, , , 
2018-01-17 02:23:43,-0.05,-0.52, , , 
2018-01-17 02:43:43,-0.00,-0.56, , , 
2018-01-17 03:03:43,-0.05,-0.52, , , 
2018-01-17 03:23:43,-0.09,-0.52, , , 
2018-01-17 03:43:43,-0.05,-0.47, , , 
2018-01-17 04:03:43,-0.00,-0.52, , , 
2018-01-17 04:23:43,-0.00,-0.56, , , 
2018-01-17 04:43:43,-0.05,-0.52, , , 
2018-01-17 05:03:43,-0.05,-0.47, , , 
2018-01-17 05:23:43,-0.09,-0.52, , , 
2018-01-17 05:43:43,-0.00,-0.52, , , 
2018-01-17 06:03:43,-0.09,-0.56, , , 
2018-01-17 06:23:43,-0.09,-0.56, , , 
2018-01-17 06:43:43,-0.05,-0.52, , , 
2018-01-17 07:03:43,-0.05,-0.52, , , 
2018-01-17 07:23:43,-0.05,-0.52, , , 
2018-01-17 07:43:43,-0.05,-0.56, , , 
2018-01-17 08:03:43,-0.05,-0.52, , , 
2018-01-17 08:23:43,-0.09,-0.52, , , 
2018-01-17 08:43:43,-0.05,-0.52, , , 
2018-01-17 09:03:43,-0.09,-0.56, , , 
2018-01-17 09:23:43,-0.05,-0.56, , , 
2018-01-17 09:43:43,-0.05,-0.56, , , 
2018-01-17 10:03:43,-0.05,-0.52, , , 
2018-01-17 10:23:43,-0.05,-0.52, , , 
2018-01-17 10:43:43,-0.05,-0.52, , , 
2018-01-17 11:03:43,-0.05,-0.56, , , 
2018-01-17 11:23:43,-0.09,-0.52, , , 
2018-01-17 11:43:43,-0.09,-0.47, , , 
2018-01-17 12:03:43,-0.05,-0.52, , , 
2018-01-17 12:23:43,-0.00,-0.52, , , 
2018-01-17 12:43:43,-0.09,-0.52, , , 
2018-01-17 13:03:43,-0.09,-0.52, , , 
2018-01-17 13:23:43,-0.05,-0.52, , , 
2018-01-17 13:43:43,-0.05,-0.47, , , 
2018-01-17 14:03:43,-0.00,-0.47, , , 
2018-01-17 14:23:43,-0.05,-0.47, , , 
2018-01-17 14:43:43,-0.09,-0.52, , , 
2018-01-17 15:03:43,-0.05,-0.52, , , 
2018-01-17 15:23:43,-0.09,-0.52, , , 
2018-01-17 15:43:43,-0.05,-0.47, , , 
2018-01-17 16:03:43,-0.05,-0.47, , , 
2018-01-17 16:23:43,-0.05,-0.52, , , 
2018-01-17 16:43:43,-0.05,-0.47, , , 
2018-01-17 17:03:43,-0.09,-0.52, , , 
2018-01-17 17:23:43,-0.05,-0.43, , , 
2018-01-17 17:43:43,-0.05,-0.47, , , 
2018-01-17 18:03:43,-0.05,-0.43, , , 
2018-01-17 18:23:43,-0.05,-0.47, , , 
2018-01-17 18:43:43,-0.09,-0.47, , , 
2018-01-17 19:03:43,-0.05,-0.47, , , 
2018-01-17 19:23:43,-0.05,-0.43, , , 
2018-01-17 19:43:43,-0.09,-0.43, , , 
2018-01-17 20:03:43,-0.09,-0.43, , , 
2018-01-17 20:23:43,-0.05,-0.47, , , 
2018-01-17 20:43:43,-0.05,-0.43, , , 
2018-01-17 21:03:43,-0.09,-0.43, , , 
2018-01-17 21:23:43,-0.05,-0.43, , , 
2018-01-17 21:43:43,-0.05,-0.43, , , 
2018-01-17 22:03:43,-0.05,-0.43, , , 
2018-01-17 22:23:43,-0.05,-0.43, , , 
2018-01-17 22:43:43,-0.09,-0.47, , , 
2018-01-17 23:03:43,-0.09,-0.43, , , 
2018-01-17 23:23:43,-0.05,-0.43, , , 
2018-01-17 23:43:43,-0.05,-0.47, , , 
2018-01-18 00:03:43,-0.05,-0.47, , , 
2018-01-18 00:23:43,-0.05,-0.43, , , 
2018-01-18 00:43:43,-0.09,-0.43, , , 
2018-01-18 01:03:43,-0.05,-0.47, , , 
2018-01-18 01:23:43,-0.05,-0.47, , , 
2018-01-18 01:43:43,-0.05,-0.47, , , 
2018-01-18 02:03:43,-0.09,-0.47, , , 
2018-01-18 02:23:43,-0.05,-0.43, , , 
2018-01-18 02:43:43,-0.05,-0.43, , , 
2018-01-18 03:03:43,-0.05,-0.43, , , 
2018-01-18 03:23:43,-0.05,-0.47, , , 
2018-01-18 03:43:43,-0.09,-0.43, , , 
2018-01-18 04:03:43,-0.09,-0.47, , , 
2018-01-18 04:23:43,-0.05,-0.52, , , 
2018-01-18 04:43:43,-0.05,-0.47, , , 
2018-01-18 05:03:43,-0.05,-0.52, , , 
2018-01-18 05:23:43,-0.09,-0.47, , , 
2018-01-18 05:43:43,-0.05,-0.52, , , 
2018-01-18 06:03:43,-0.09,-0.52, , , 
2018-01-18 06:23:43,-0.09,-0.52, , , 
2018-01-18 06:43:43,-0.05,-0.56, , , 
2018-01-18 07:03:43,-0.05,-0.56, , , 
2018-01-18 07:23:43,-0.09,-0.56, , , 
2018-01-18 07:43:43,-0.09,-0.56, , , 
2018-01-18 08:03:43,-0.09,-0.56, , , 
2018-01-18 08:23:43,-0.05,-0.56, , , 
2018-01-18 08:43:43,-0.09,-0.56, , , 
2018-01-18 09:03:43,-0.05,-0.56, , , 
2018-01-18 09:23:43,-0.05,-0.56, , , 
2018-01-18 09:43:43,-0.05,-0.56, , , 
2018-01-18 10:03:43,-0.05,-0.56, , , 
2018-01-18 10:23:43,-0.05,-0.60, , , 
2018-01-18 10:43:43,-0.09,-0.56, , , 
2018-01-18 11:03:43,-0.09,-0.65, , , 
2018-01-18 11:23:43,-0.09,-0.56, , , 
2018-01-18 11:43:43,-0.09,-0.56, , , 
2018-01-18 12:03:43,-0.09,-0.60, , , 
2018-01-18 12:23:43,-0.05,-0.52, , , 
2018-01-18 12:43:43,-0.09,-0.56, , , 
2018-01-18 13:03:43,-0.00,-0.56, , , 
2018-01-18 13:23:43,-0.05,-0.60, , , 
2018-01-18 13:43:43,-0.09,-0.52, , , 
2018-01-18 14:03:43,-0.05,-0.56, , , 
2018-01-18 14:23:43,-0.05,-0.52, , , 
2018-01-18 14:43:43,-0.09,-0.52, , , 
2018-01-18 15:03:43,-0.05,-0.52, , , 
2018-01-18 15:23:43,-0.05,-0.52, , , 
2018-01-18 15:43:43,-0.05,-0.52, , , 
2018-01-18 16:03:43,-0.05,-0.52, , , 
2018-01-18 16:23:43,-0.09,-0.52, , , 
2018-01-18 16:43:43,-0.05,-0.52, , , 
2018-01-18 17:03:43,-0.05,-0.47, , , 
2018-01-18 17:23:43,-0.05,-0.52, , , 
2018-01-18 17:43:43,-0.05,-0.47, , , 
2018-01-18 18:03:43,-0.05,-0.47, , , 
2018-01-18 18:23:43,-0.13,-0.52, , , 
2018-01-18 18:43:43,-0.09,-0.47, , , 
2018-01-18 19:03:43,-0.09,-0.47, , , 
2018-01-18 19:23:43,-0.09,-0.47, , , 
2018-01-18 19:43:43,-0.09,-0.47, , , 
2018-01-18 20:03:43,-0.09,-0.43, , , 
2018-01-18 20:23:43,-0.09,-0.47, , , 
2018-01-18 20:43:43,-0.05,-0.52, , , 
2018-01-18 21:03:43,-0.09,-0.43, , , 
2018-01-18 21:23:43,-0.09,-0.43, , , 
2018-01-18 21:43:43,-0.05,-0.52, , , 
2018-01-18 22:03:43,-0.09,-0.52, , , 
2018-01-18 22:23:43,-0.05,-0.47, , , 
2018-01-18 22:43:43,-0.09,-0.47, , , 
2018-01-18 23:03:43,-0.09,-0.52, , , 
2018-01-18 23:23:43,-0.09,-0.47, , , 
2018-01-18 23:43:43,-0.09,-0.47, , , 
2018-01-19 00:03:43,-0.05,-0.47, , , 
2018-01-19 00:23:43,-0.09,-0.43, , , 
2018-01-19 00:43:43,-0.09,-0.47, , , 
2018-01-19 01:03:43,-0.05,-0.47, , , 
2018-01-19 01:23:43,-0.09,-0.47, , , 
2018-01-19 01:43:43,-0.09,-0.47, , , 
2018-01-19 02:03:43,-0.09,-0.47, , , 
2018-01-19 02:23:43,-0.09,-0.52, , , 
2018-01-19 02:43:43,-0.09,-0.52, , , 
2018-01-19 03:03:43,-0.09,-0.47, , , 
2018-01-19 03:23:43,-0.09,-0.47, , , 
2018-01-19 03:43:43,-0.09,-0.47, , , 
2018-01-19 04:03:43,-0.09,-0.52, , , 
2018-01-19 04:23:43,-0.09,-0.52, , , 
2018-01-19 04:43:43,-0.09,-0.47, , , 
2018-01-19 05:03:43,-0.09,-0.43, , , 
2018-01-19 05:23:43,-0.05,-0.47, , , 
2018-01-19 05:43:43,-0.09,-0.47, , , 
2018-01-19 06:03:43,-0.05,-0.52, , , 
2018-01-19 06:23:43,-0.09,-0.52, , , 
2018-01-19 06:43:43,-0.09,-0.47, , , 
2018-01-19 07:03:43,-0.05,-0.47, , , 
2018-01-19 07:23:43,-0.09,-0.47, , , 
2018-01-19 07:43:43,-0.09,-0.47, , , 
2018-01-19 08:03:43,-0.05,-0.47, , , 
2018-01-19 08:23:43,-0.05,-0.47, , , 
2018-01-19 08:43:43,-0.09,-0.47, , , 
2018-01-19 09:03:43,-0.09,-0.47, , , 
2018-01-19 09:23:43,-0.09,-0.47, , , 
2018-01-19 09:43:43,-0.09,-0.47, , , 
2018-01-19 10:03:43,-0.09,-0.47, , , 
2018-01-19 10:23:43,-0.09,-0.52, , , 
2018-01-19 10:43:43,-0.09,-0.47, , , 
2018-01-19 11:03:43,-0.05,-0.47, , , 
2018-01-19 11:23:43,-0.09,-0.52, , , 
2018-01-19 11:43:43,-0.09,-0.47, , , 
2018-01-19 12:03:43,-0.09,-0.47, , , 
2018-01-19 12:23:43,-0.09,-0.47, , , 
2018-01-19 12:43:43,-0.09,-0.43, , , 
2018-01-19 13:03:43,-0.09,-0.47, , , 
2018-01-19 13:23:43,-0.09,-0.47, , , 
2018-01-19 13:43:43,-0.09,-0.47, , , 
2018-01-19 14:03:43,-0.09,-0.47, , , 
2018-01-19 14:23:43,-0.13,-0.52, , , 
2018-01-19 14:43:43,-0.05,-0.47, , , 
2018-01-19 15:03:43,-0.09,-0.47, , , 
2018-01-19 15:23:43,-0.09,-0.47, , , 
2018-01-19 15:43:43,-0.13,-0.43, , , 
2018-01-19 16:03:43,-0.13,-0.43, , , 
2018-01-19 16:23:43,-0.09,-0.47, , , 
2018-01-19 16:43:43,-0.13,-0.43, , , 
2018-01-19 17:03:43,-0.09,-0.43, , , 
2018-01-19 17:23:43,-0.09,-0.47, , , 
2018-01-19 17:43:43,-0.09,-0.43, , , 
2018-01-19 18:03:43,-0.09,-0.39, , , 
2018-01-19 18:23:43,-0.09,-0.43, , , 
2018-01-19 18:43:43,-0.09,-0.43, , , 
2018-01-19 19:03:43,-0.09,-0.47, , , 
2018-01-19 19:23:43,-0.09,-0.43, , , 
2018-01-19 19:43:43,-0.09,-0.43, , , 
2018-01-19 20:03:43,-0.05,-0.43, , , 
2018-01-19 20:23:43,-0.09,-0.47, , , 
2018-01-19 20:43:43,-0.13,-0.47, , , 
2018-01-19 21:03:43,-0.09,-0.43, , , 
2018-01-19 21:23:43,-0.09,-0.43, , , 
2018-01-19 21:43:43,-0.13,-0.47, , , 
2018-01-19 22:03:43,-0.09,-0.39, , , 
2018-01-19 22:23:43,-0.09,-0.52, , , 
2018-01-19 22:43:43,-0.09,-0.43, , , 
2018-01-19 23:03:43,-0.09,-0.43, , , 
2018-01-19 23:23:43,-0.09,-0.47, , , 
2018-01-19 23:43:43,-0.09,-0.47, , , 
2018-01-20 00:03:43,-0.13,-0.43, , , 
2018-01-20 00:23:43,-0.09,-0.47, , , 
2018-01-20 00:43:43,-0.13,-0.43, , , 
2018-01-20 01:03:43,-0.09,-0.43, , , 
2018-01-20 01:23:43,-0.09,-0.39, , , 
2018-01-20 01:43:43,-0.09,-0.47, , , 
2018-01-20 02:03:43,-0.13,-0.43, , , 
2018-01-20 02:23:43,-0.09,-0.43, , , 
2018-01-20 02:43:43,-0.09,-0.47, , , 
2018-01-20 03:03:43,-0.09,-0.43, , , 
2018-01-20 03:23:43,-0.13,-0.47, , , 
2018-01-20 03:43:43,-0.09,-0.43, , , 
2018-01-20 04:03:43,-0.09,-0.43, , , 
2018-01-20 04:23:43,-0.09,-0.47, , , 
2018-01-20 04:43:43,-0.13,-0.43, , , 
2018-01-20 05:03:43,-0.09,-0.47, , , 
2018-01-20 05:23:43,-0.09,-0.47, , , 
2018-01-20 05:43:43,-0.13,-0.43, , , 
2018-01-20 06:03:43,-0.09,-0.52, , , 
2018-01-20 06:23:43,-0.09,-0.47, , , 
2018-01-20 06:43:43,-0.13,-0.47, , , 
2018-01-20 07:03:43,-0.09,-0.43, , , 
2018-01-20 07:23:43,-0.09,-0.47, , , 
2018-01-20 07:43:43,-0.09,-0.52, , , 
2018-01-20 08:03:43,-0.09,-0.47, , , 
2018-01-20 08:23:43,-0.09,-0.43, , , 
2018-01-20 08:43:43,-0.09,-0.43, , , 
2018-01-20 09:03:43,-0.13,-0.47, , , 
2018-01-20 09:23:43,-0.13,-0.43, , , 
2018-01-20 09:43:43,-0.09,-0.47, , , 
2018-01-20 10:03:43,-0.13,-0.47, , , 
2018-01-20 10:23:43,-0.09,-0.52, , , 
2018-01-20 10:43:43,-0.09,-0.47, , , 
2018-01-20 11:03:43,-0.09,-0.47, , , 
2018-01-20 11:23:43,-0.09,-0.47, , , 
2018-01-20 11:43:43,-0.13,-0.52, , , 
2018-01-20 12:03:43,-0.09,-0.47, , , 
2018-01-20 12:23:43,-0.09,-0.52, , , 
2018-01-20 12:43:43,-0.09,-0.47, , , 
2018-01-20 12:49:04, , , ,Logged, 
2018-01-20 13:03:43,-0.13,-0.47, , , 
2018-01-20 13:23:43,-0.09,-0.47, , , 
2018-01-20 13:43:43,-0.09,-0.43, , , 
2018-01-20 14:03:43,-0.13,-0.47, , , 
2018-01-20 14:23:43,-0.13,-0.47, , , 
2018-01-20 14:43:43,-0.09,-0.47, , , 
2018-01-20 15:03:43,-0.13,-0.43, , , 
2018-01-20 15:23:43,-0.13,-0.43, , , 
2018-01-20 15:43:43,-0.09,-0.43, , , 
2018-01-20 16:03:43,-0.09,-0.43, , , 
2018-01-20 16:23:43,-0.09,-0.43, , , 
2018-01-20 16:43:43,-0.09,-0.43, , , 
2018-01-20 17:03:43,-0.09,-0.43, , , 
