Plot Title: 20366930,,chips air,mylar snow foam
#,"Date Time, GMT -0400","Temp, °C - 1","Temp, °C - 2"
3167,2018-06-12 20:38:46,21.28,1.50
3168,2018-06-12 20:39:46,21.15,1.41
3169,2018-06-12 20:40:46,21.23,1.41
3170,2018-06-12 20:41:46,21.23,1.37
3171,2018-06-12 20:42:46,21.49,1.41
3172,2018-06-12 20:43:46,21.40,1.46
3173,2018-06-12 20:44:46,21.32,1.50
3174,2018-06-12 20:45:46,21.45,1.50
3175,2018-06-12 20:46:46,20.98,1.54
3176,2018-06-12 20:47:46,20.98,1.50
3177,2018-06-12 20:48:46,20.85,1.41
3178,2018-06-12 20:49:46,20.85,1.37
3179,2018-06-12 20:50:46,20.93,1.37
3180,2018-06-12 20:51:46,20.93,1.33
3181,2018-06-12 20:52:46,20.25,1.37
3182,2018-06-12 20:53:46,20.50,1.33
3183,2018-06-12 20:54:46,20.55,1.33
3184,2018-06-12 20:55:46,20.42,1.28
3185,2018-06-12 20:56:46,20.50,1.33
3186,2018-06-12 20:57:46,20.20,1.28
3187,2018-06-12 20:58:46,20.25,1.33
3188,2018-06-12 20:59:46,19.77,1.28
3189,2018-06-12 21:00:46,19.47,1.28
3190,2018-06-12 21:01:46,18.83,1.24
3191,2018-06-12 21:02:46,18.53,1.20
3192,2018-06-12 21:03:46,18.27,1.20
3193,2018-06-12 21:04:46,18.36,1.20
3194,2018-06-12 21:05:46,18.36,1.16
3195,2018-06-12 21:06:46,18.49,1.20
3196,2018-06-12 21:07:46,18.96,1.24
3197,2018-06-12 21:08:46,18.70,1.24
3198,2018-06-12 21:09:46,18.62,1.28
3199,2018-06-12 21:10:46,19.43,1.28
3200,2018-06-12 21:11:46,19.77,1.37
3201,2018-06-12 21:12:46,19.65,1.37
3202,2018-06-12 21:13:46,19.43,1.37
3203,2018-06-12 21:14:46,19.47,1.37
3204,2018-06-12 21:15:46,19.39,1.33
3205,2018-06-12 21:16:46,19.47,1.28
3206,2018-06-12 21:17:46,19.52,1.20
3207,2018-06-12 21:18:46,19.56,1.20
3208,2018-06-12 21:19:46,19.39,1.16
3209,2018-06-12 21:20:46,19.26,1.11
3210,2018-06-12 21:21:46,19.65,1.11
3211,2018-06-12 21:22:46,19.35,1.11
3212,2018-06-12 21:23:46,19.39,1.11
3213,2018-06-12 21:24:46,19.30,1.11
3214,2018-06-12 21:25:46,19.13,1.07
3215,2018-06-12 21:26:46,19.05,1.07
3216,2018-06-12 21:27:46,19.17,1.11
3217,2018-06-12 21:28:46,19.47,1.16
3218,2018-06-12 21:29:46,19.60,1.20
3219,2018-06-12 21:30:46,19.60,1.24
3220,2018-06-12 21:31:46,19.60,1.28
3221,2018-06-12 21:32:46,19.60,1.41
3222,2018-06-12 21:33:46,19.39,1.41
3223,2018-06-12 21:34:46,19.05,1.33
3224,2018-06-12 21:35:46,18.96,1.33
3225,2018-06-12 21:36:46,19.05,1.28
3226,2018-06-12 21:37:46,19.05,1.24
3227,2018-06-12 21:38:46,19.09,1.28
3228,2018-06-12 21:39:46,19.26,1.24
3229,2018-06-12 21:40:46,19.13,1.20
3230,2018-06-12 21:41:46,19.00,1.20
3231,2018-06-12 21:42:46,18.87,1.16
3232,2018-06-12 21:43:46,18.92,1.20
3233,2018-06-12 21:44:46,18.79,1.20
3234,2018-06-12 21:45:46,18.92,1.20
3235,2018-06-12 21:46:46,19.00,1.33
3236,2018-06-12 21:47:46,19.05,1.37
3237,2018-06-12 21:48:46,19.13,1.46
3238,2018-06-12 21:49:46,19.09,1.50
3239,2018-06-12 21:50:46,19.26,1.50
3240,2018-06-12 21:51:46,19.00,1.50
3241,2018-06-12 21:52:46,19.00,1.50
3242,2018-06-12 21:53:46,18.96,1.50
3243,2018-06-12 21:54:46,18.96,1.54
3244,2018-06-12 21:55:46,18.74,1.46
3245,2018-06-12 21:56:46,18.92,1.50
3246,2018-06-12 21:57:46,18.74,1.54
3247,2018-06-12 21:58:46,18.66,1.41
3248,2018-06-12 21:59:46,18.62,1.37
3249,2018-06-12 22:00:46,18.44,1.33
3250,2018-06-12 22:01:46,18.23,1.24
3251,2018-06-12 22:02:46,18.49,1.20
3252,2018-06-12 22:03:46,18.70,1.16
3253,2018-06-12 22:04:46,18.53,1.16
3254,2018-06-12 22:05:46,18.32,1.16
3255,2018-06-12 22:06:46,18.44,1.11
3256,2018-06-12 22:07:46,18.44,1.07
3257,2018-06-12 22:08:46,18.74,1.11
3258,2018-06-12 22:09:46,18.79,1.11
3259,2018-06-12 22:10:46,18.53,1.11
3260,2018-06-12 22:11:46,18.49,1.11
3261,2018-06-12 22:12:46,18.62,1.07
3262,2018-06-12 22:13:46,18.83,1.11
3263,2018-06-12 22:14:46,18.79,1.20
3264,2018-06-12 22:15:46,18.83,1.24
3265,2018-06-12 22:16:46,18.74,1.20
3266,2018-06-12 22:17:46,19.26,1.20
3267,2018-06-12 22:18:46,19.05,1.20
3268,2018-06-12 22:19:46,18.79,1.11
3269,2018-06-12 22:20:46,19.13,1.11
3270,2018-06-12 22:21:46,19.00,1.16
3271,2018-06-12 22:22:46,18.92,1.11
3272,2018-06-12 22:23:46,18.79,1.11
3273,2018-06-12 22:24:46,18.79,1.11
3274,2018-06-12 22:25:46,18.87,1.03
3275,2018-06-12 22:26:46,18.74,1.07
3276,2018-06-12 22:27:46,18.66,1.03
3277,2018-06-12 22:28:46,18.53,0.98
3278,2018-06-12 22:29:46,18.36,1.03
3279,2018-06-12 22:30:46,18.06,1.03
3280,2018-06-12 22:31:46,18.44,0.94
3281,2018-06-12 22:32:46,18.10,0.98
3282,2018-06-12 22:33:46,18.14,0.98
3283,2018-06-12 22:34:46,17.93,0.98
3284,2018-06-12 22:35:46,18.44,0.98
3285,2018-06-12 22:36:46,18.44,0.98
3286,2018-06-12 22:37:46,18.49,0.94
3287,2018-06-12 22:38:46,18.44,1.03
3288,2018-06-12 22:39:46,18.49,1.03
3289,2018-06-12 22:40:46,18.36,0.98
3290,2018-06-12 22:41:46,18.44,0.98
3291,2018-06-12 22:42:46,18.44,0.98
3292,2018-06-12 22:43:46,18.19,1.03
3293,2018-06-12 22:44:46,18.02,0.94
3294,2018-06-12 22:45:46,17.80,0.98
3295,2018-06-12 22:46:46,17.76,1.03
3296,2018-06-12 22:47:46,17.80,1.07
3297,2018-06-12 22:48:46,18.02,1.11
3298,2018-06-12 22:49:46,18.02,1.16
3299,2018-06-12 22:50:46,17.97,1.16
3300,2018-06-12 22:51:46,17.97,1.16
3301,2018-06-12 22:52:46,17.97,1.16
3302,2018-06-12 22:53:46,17.97,1.16
3303,2018-06-12 22:54:46,17.63,1.16
3304,2018-06-12 22:55:46,17.50,1.20
3305,2018-06-12 22:56:46,17.63,1.20
3306,2018-06-12 22:57:46,17.72,1.16
3307,2018-06-12 22:58:46,17.80,1.11
3308,2018-06-12 22:59:46,17.59,1.11
3309,2018-06-12 23:00:46,17.67,1.11
3310,2018-06-12 23:01:46,17.76,1.11
3311,2018-06-12 23:02:46,17.72,1.03
3312,2018-06-12 23:03:46,18.10,0.98
3313,2018-06-12 23:04:46,18.14,1.03
3314,2018-06-12 23:05:46,18.06,1.03
3315,2018-06-12 23:06:46,17.67,1.03
3316,2018-06-12 23:07:46,17.76,1.03
3317,2018-06-12 23:08:46,17.97,1.03
3318,2018-06-12 23:09:46,17.93,1.07
3319,2018-06-12 23:10:46,18.32,1.03
3320,2018-06-12 23:11:46,18.23,1.07
3321,2018-06-12 23:12:46,18.14,1.03
3322,2018-06-12 23:13:46,18.02,1.03
3323,2018-06-12 23:14:46,17.89,1.03
3324,2018-06-12 23:15:46,17.54,0.98
3325,2018-06-12 23:16:46,17.59,0.98
3326,2018-06-12 23:17:46,17.76,1.07
3327,2018-06-12 23:18:46,17.80,1.03
3328,2018-06-12 23:19:46,18.02,1.07
3329,2018-06-12 23:20:46,17.72,1.07
3330,2018-06-12 23:21:46,18.02,1.20
3331,2018-06-12 23:22:46,18.06,1.28
3332,2018-06-12 23:23:46,18.06,1.33
3333,2018-06-12 23:24:46,17.93,1.20
3334,2018-06-12 23:25:46,17.93,1.24
3335,2018-06-12 23:26:46,17.80,1.20
3336,2018-06-12 23:27:46,17.72,1.16
3337,2018-06-12 23:28:46,17.59,1.11
3338,2018-06-12 23:29:46,17.67,1.07
3339,2018-06-12 23:30:46,18.02,1.11
3340,2018-06-12 23:31:46,18.10,1.16
3341,2018-06-12 23:32:46,18.06,1.11
3342,2018-06-12 23:33:46,17.97,1.16
3343,2018-06-12 23:34:46,17.80,1.16
3344,2018-06-12 23:35:46,17.93,1.24
3345,2018-06-12 23:36:46,17.84,1.20
3346,2018-06-12 23:37:46,17.80,1.16
3347,2018-06-12 23:38:46,17.50,1.11
3348,2018-06-12 23:39:46,17.46,1.11
3349,2018-06-12 23:40:46,17.54,1.03
3350,2018-06-12 23:41:46,17.33,1.07
3351,2018-06-12 23:42:46,17.16,1.07
3352,2018-06-12 23:43:46,16.99,1.07
3353,2018-06-12 23:44:46,16.34,1.03
3354,2018-06-12 23:45:46,16.34,0.98
3355,2018-06-12 23:46:46,16.47,0.98
3356,2018-06-12 23:47:46,16.60,0.94
3357,2018-06-12 23:48:46,16.56,0.94
3358,2018-06-12 23:49:46,16.64,0.94
3359,2018-06-12 23:50:46,16.94,0.98
3360,2018-06-12 23:51:46,17.03,0.94
3361,2018-06-12 23:52:46,16.64,0.94
3362,2018-06-12 23:53:46,16.60,0.94
3363,2018-06-12 23:54:46,16.81,0.94
3364,2018-06-12 23:55:46,16.77,0.94
3365,2018-06-12 23:56:46,16.86,0.98
3366,2018-06-12 23:57:46,16.77,0.98
3367,2018-06-12 23:58:46,16.64,1.03
3368,2018-06-12 23:59:46,16.90,0.98
3369,2018-06-13 0:00:46,17.03,0.98
3370,2018-06-13 0:01:46,17.20,0.94
3371,2018-06-13 0:02:46,16.90,0.94
3372,2018-06-13 0:03:46,16.21,0.90
3373,2018-06-13 0:04:46,16.34,0.94
3374,2018-06-13 0:05:46,16.17,0.90
3375,2018-06-13 0:06:46,16.34,0.90
3376,2018-06-13 0:07:46,16.39,0.90
3377,2018-06-13 0:08:46,16.30,0.98
3378,2018-06-13 0:09:46,16.56,0.94
3379,2018-06-13 0:10:46,16.60,0.98
3380,2018-06-13 0:11:46,16.51,0.94
3381,2018-06-13 0:12:46,16.47,0.98
3382,2018-06-13 0:13:46,16.34,0.94
3383,2018-06-13 0:14:46,16.30,0.94
3384,2018-06-13 0:15:46,16.56,0.94
3385,2018-06-13 0:16:46,16.51,0.98
3386,2018-06-13 0:17:46,16.56,0.94
3387,2018-06-13 0:18:46,16.47,0.98
3388,2018-06-13 0:19:46,16.34,0.98
3389,2018-06-13 0:20:46,16.34,0.94
3390,2018-06-13 0:21:46,16.13,0.94
3391,2018-06-13 0:22:46,16.04,0.94
3392,2018-06-13 0:23:46,16.26,0.90
3393,2018-06-13 0:24:46,16.21,0.86
3394,2018-06-13 0:25:46,16.04,0.86
3395,2018-06-13 0:26:46,15.83,0.86
3396,2018-06-13 0:27:46,15.96,0.86
3397,2018-06-13 0:28:46,15.74,0.86
3398,2018-06-13 0:29:46,15.87,0.86
3399,2018-06-13 0:30:46,16.00,0.90
3400,2018-06-13 0:31:46,15.87,0.86
3401,2018-06-13 0:32:46,16.17,0.90
3402,2018-06-13 0:33:46,16.26,0.81
3403,2018-06-13 0:34:46,15.87,0.81
3404,2018-06-13 0:35:46,16.00,0.86
3405,2018-06-13 0:36:46,16.13,0.86
3406,2018-06-13 0:37:46,16.17,0.94
3407,2018-06-13 0:38:46,16.04,0.86
3408,2018-06-13 0:39:46,15.70,0.90
3409,2018-06-13 0:40:46,15.83,0.90
3410,2018-06-13 0:41:46,15.78,0.86
3411,2018-06-13 0:42:46,15.91,0.86
3412,2018-06-13 0:43:46,16.13,0.86
3413,2018-06-13 0:44:46,16.17,0.86
3414,2018-06-13 0:45:46,15.87,0.81
3415,2018-06-13 0:46:46,16.08,0.81
3416,2018-06-13 0:47:46,15.96,0.86
3417,2018-06-13 0:48:46,16.04,0.81
3418,2018-06-13 0:49:46,15.96,0.81
3419,2018-06-13 0:50:46,15.96,0.81
3420,2018-06-13 0:51:46,15.91,0.81
3421,2018-06-13 0:52:46,15.70,0.81
3422,2018-06-13 0:53:46,15.70,0.81
3423,2018-06-13 0:54:46,15.61,0.77
3424,2018-06-13 0:55:46,15.66,0.81
3425,2018-06-13 0:56:46,15.53,0.73
3426,2018-06-13 0:57:46,15.23,0.73
