Plot Title: 20366935,,between foam mylar,foam mylar air,mylar snow foam
#,"Date Time, GMT -0400","Temp, °C - 1","Temp, °C - 2","Temp, °C - 2"
2555,2018-06-12 10:28:07,16.26,27.58,2.01
2556,2018-06-12 10:29:07,16.34,27.97,2.06
2557,2018-06-12 10:30:07,16.39,27.63,2.01
2558,2018-06-12 10:31:07,16.43,27.54,1.97
2559,2018-06-12 10:32:07,16.47,26.85,2.01
2560,2018-06-12 10:33:07,16.51,26.42,2.01
2561,2018-06-12 10:34:07,16.69,27.45,2.01
2562,2018-06-12 10:35:07,16.60,27.45,2.06
2563,2018-06-12 10:36:07,16.73,28.83,2.10
2564,2018-06-12 10:37:07,16.77,28.91,2.06
2565,2018-06-12 10:38:07,16.81,28.35,2.01
2566,2018-06-12 10:39:07,16.81,27.75,2.01
2567,2018-06-12 10:40:07,16.86,28.44,1.97
2568,2018-06-12 10:41:07,16.86,27.93,2.01
2569,2018-06-12 10:42:07,16.94,27.63,2.01
2570,2018-06-12 10:43:07,16.99,26.90,2.06
2571,2018-06-12 10:44:07,16.99,26.47,2.06
2572,2018-06-12 10:45:07,17.11,26.94,2.10
2573,2018-06-12 10:46:07,17.11,27.54,2.14
2574,2018-06-12 10:47:07,17.11,28.83,2.14
2575,2018-06-12 10:48:07,17.20,28.44,2.19
2576,2018-06-12 10:49:07,17.20,28.14,2.23
2577,2018-06-12 10:50:07,17.29,28.01,2.19
2578,2018-06-12 10:51:07,17.24,27.88,2.14
2579,2018-06-12 10:52:07,17.24,28.27,2.19
2580,2018-06-12 10:53:07,17.29,28.18,2.19
2581,2018-06-12 10:54:07,17.33,28.78,2.19
2582,2018-06-12 10:55:07,17.37,28.91,2.19
2583,2018-06-12 10:56:07,17.41,31.19,2.19
2584,2018-06-12 10:57:07,17.46,31.31,2.14
2585,2018-06-12 10:58:07,17.41,31.10,2.14
2586,2018-06-12 10:59:07,17.50,31.23,2.10
2587,2018-06-12 11:00:07,17.59,30.41,2.10
2588,2018-06-12 11:01:07,17.54,28.57,2.06
2589,2018-06-12 11:02:07,17.63,27.58,2.14
2590,2018-06-12 11:03:07,17.67,27.32,2.27
2591,2018-06-12 11:04:07,17.72,27.75,2.44
2592,2018-06-12 11:05:07,17.76,28.78,2.49
2593,2018-06-12 11:06:07,17.80,29.38,2.53
2594,2018-06-12 11:07:07,17.89,28.78,2.44
2595,2018-06-12 11:08:07,17.93,28.61,2.40
2596,2018-06-12 11:09:07,17.93,28.31,2.36
2597,2018-06-12 11:10:07,17.97,27.63,2.40
2598,2018-06-12 11:11:07,18.02,28.31,2.40
2599,2018-06-12 11:12:07,18.06,30.07,2.40
2600,2018-06-12 11:13:07,18.10,29.00,2.36
2601,2018-06-12 11:14:07,18.14,27.58,2.27
2602,2018-06-12 11:15:07,18.19,27.67,2.31
2603,2018-06-12 11:16:07,18.23,28.74,2.36
2604,2018-06-12 11:17:07,18.23,29.08,2.44
2605,2018-06-12 11:18:07,18.23,29.77,2.31
2606,2018-06-12 11:19:07,18.32,29.00,2.36
2607,2018-06-12 11:20:07,18.27,30.16,2.36
2608,2018-06-12 11:21:07,18.32,29.56,2.31
2609,2018-06-12 11:22:07,18.32,29.13,2.36
2610,2018-06-12 11:23:07,18.32,28.61,2.27
2611,2018-06-12 11:24:07,18.32,28.23,2.36
2612,2018-06-12 11:25:07,18.36,28.48,2.40
2613,2018-06-12 11:26:07,18.40,28.18,2.36
2614,2018-06-12 11:27:07,18.44,30.03,2.44
2615,2018-06-12 11:28:07,18.44,30.24,2.44
2616,2018-06-12 11:29:07,18.44,30.84,2.44
2617,2018-06-12 11:30:07,18.53,30.28,2.44
2618,2018-06-12 11:31:07,18.57,31.74,2.44
2619,2018-06-12 11:32:07,18.62,29.38,2.40
2620,2018-06-12 11:33:07,18.62,29.51,2.44
2621,2018-06-12 11:34:07,18.70,28.87,2.44
2622,2018-06-12 11:35:07,18.66,29.26,2.44
2623,2018-06-12 11:36:07,18.74,30.28,2.44
2624,2018-06-12 11:37:07,18.74,29.64,2.49
2625,2018-06-12 11:38:07,18.74,29.94,2.49
2626,2018-06-12 11:39:07,18.83,30.93,2.57
2627,2018-06-12 11:40:07,18.83,29.13,2.53
2628,2018-06-12 11:41:07,18.92,30.07,2.49
2629,2018-06-12 11:42:07,18.87,30.33,2.53
2630,2018-06-12 11:43:07,18.96,28.87,2.44
2631,2018-06-12 11:44:07,18.96,28.95,2.49
2632,2018-06-12 11:45:07,19.00,28.23,2.57
2633,2018-06-12 11:46:07,19.00,27.67,2.61
2634,2018-06-12 11:47:07,19.05,28.01,2.70
2635,2018-06-12 11:48:07,19.09,28.31,2.74
2636,2018-06-12 11:49:07,19.09,28.87,2.87
2637,2018-06-12 11:50:07,19.13,28.57,2.87
2638,2018-06-12 11:51:07,19.09,28.61,2.83
2639,2018-06-12 11:52:07,19.17,28.70,2.79
2640,2018-06-12 11:53:07,19.13,29.30,2.79
2641,2018-06-12 11:54:07,19.13,28.65,2.79
2642,2018-06-12 11:55:07,19.13,28.53,2.79
2643,2018-06-12 11:56:07,19.17,29.51,2.83
2644,2018-06-12 11:57:07,19.17,31.19,2.83
2645,2018-06-12 11:58:07,19.17,31.36,2.74
2646,2018-06-12 11:59:07,19.22,31.66,2.70
2647,2018-06-12 12:00:07,19.22,31.01,2.66
2648,2018-06-12 12:01:07,19.17,31.92,2.57
2649,2018-06-12 12:02:07,19.22,30.93,2.57
2650,2018-06-12 12:03:07,19.22,32.09,2.57
2651,2018-06-12 12:04:07,19.26,30.84,2.53
2652,2018-06-12 12:05:07,19.30,29.00,2.57
2653,2018-06-12 12:06:07,19.30,28.57,2.70
2654,2018-06-12 12:07:07,19.35,29.51,3.04
2655,2018-06-12 12:08:07,19.35,32.13,3.17
2656,2018-06-12 12:09:07,19.39,31.19,3.13
2657,2018-06-12 12:10:07,19.39,32.09,3.04
2658,2018-06-12 12:11:07,19.47,30.71,2.96
2659,2018-06-12 12:12:07,19.52,30.71,3.00
2660,2018-06-12 12:13:07,19.56,32.22,2.96
2661,2018-06-12 12:14:07,19.52,31.36,2.87
2662,2018-06-12 12:15:07,19.60,31.19,2.79
2663,2018-06-12 12:16:07,19.60,31.53,2.79
2664,2018-06-12 12:17:07,19.60,30.11,2.83
2665,2018-06-12 12:18:07,19.65,28.57,2.79
2666,2018-06-12 12:19:07,19.69,29.04,2.91
2667,2018-06-12 12:20:07,19.73,28.74,2.96
2668,2018-06-12 12:21:07,19.73,29.00,3.00
2669,2018-06-12 12:22:07,19.77,29.94,3.00
2670,2018-06-12 12:23:07,19.82,29.68,2.91
2671,2018-06-12 12:24:07,19.82,32.22,2.91
2672,2018-06-12 12:25:07,19.86,33.07,2.91
2673,2018-06-12 12:26:07,19.90,32.73,2.87
2674,2018-06-12 12:27:07,19.90,31.36,2.87
2675,2018-06-12 12:28:07,19.95,32.09,2.83
2676,2018-06-12 12:29:07,19.95,31.40,2.74
2677,2018-06-12 12:30:07,19.95,31.44,2.79
2678,2018-06-12 12:31:07,20.03,31.79,2.79
2679,2018-06-12 12:32:07,20.07,32.86,2.79
2680,2018-06-12 12:33:07,20.12,32.86,2.74
2681,2018-06-12 12:34:07,20.12,31.53,2.74
2682,2018-06-12 12:35:07,20.16,30.11,2.74
2683,2018-06-12 12:36:07,20.20,29.81,2.79
2684,2018-06-12 12:37:07,20.20,30.33,2.79
2685,2018-06-12 12:38:07,20.29,30.46,3.00
2686,2018-06-12 12:39:07,20.29,31.10,3.13
2687,2018-06-12 12:40:07,20.25,30.71,3.13
2688,2018-06-12 12:41:07,20.25,31.06,3.04
2689,2018-06-12 12:42:07,20.29,30.93,3.17
2690,2018-06-12 12:43:07,20.29,30.93,3.26
2691,2018-06-12 12:44:07,20.25,30.33,3.30
2692,2018-06-12 12:45:07,20.29,32.09,3.30
2693,2018-06-12 12:46:07,20.29,31.74,3.26
2694,2018-06-12 12:47:07,20.33,30.71,3.17
2695,2018-06-12 12:48:07,20.33,30.76,3.09
2696,2018-06-12 12:49:07,20.37,31.40,3.13
2697,2018-06-12 12:50:07,20.37,32.77,3.04
2698,2018-06-12 12:51:07,20.37,32.64,3.00
2699,2018-06-12 12:52:07,20.42,30.76,2.91
2700,2018-06-12 12:53:07,20.46,30.20,3.00
2701,2018-06-12 12:54:07,20.46,29.21,3.00
2702,2018-06-12 12:55:07,20.50,29.56,2.96
2703,2018-06-12 12:56:07,20.50,29.60,3.04
2704,2018-06-12 12:57:07,20.50,31.31,3.13
2705,2018-06-12 12:58:07,20.55,30.93,3.21
2706,2018-06-12 12:59:07,20.55,31.74,3.17
2707,2018-06-12 13:00:07,20.55,32.34,3.17
2708,2018-06-12 13:01:07,20.55,32.99,3.04
2709,2018-06-12 13:02:07,20.55,34.57,3.04
2710,2018-06-12 13:03:07,20.59,35.65,3.09
2711,2018-06-12 13:04:07,20.63,33.33,3.00
2712,2018-06-12 13:05:07,20.55,33.12,2.91
2713,2018-06-12 13:06:07,20.63,33.03,2.87
2714,2018-06-12 13:07:07,20.63,32.90,2.91
2715,2018-06-12 13:08:07,20.68,34.27,2.87
2716,2018-06-12 13:09:07,20.63,32.00,2.91
2717,2018-06-12 13:10:07,20.72,32.77,2.87
2718,2018-06-12 13:11:07,20.72,33.07,2.83
2719,2018-06-12 13:12:07,20.76,33.20,2.79
2720,2018-06-12 13:13:07,20.85,32.30,2.83
2721,2018-06-12 13:14:07,20.85,31.57,2.87
2722,2018-06-12 13:15:07,20.89,29.98,2.83
2723,2018-06-12 13:16:07,20.89,31.23,3.00
2724,2018-06-12 13:17:07,20.93,31.96,3.09
2725,2018-06-12 13:18:07,21.02,32.26,3.09
2726,2018-06-12 13:19:07,21.02,32.34,3.04
2727,2018-06-12 13:20:07,21.06,32.22,3.04
2728,2018-06-12 13:21:07,21.06,33.29,3.00
2729,2018-06-12 13:22:07,21.06,33.37,3.04
2730,2018-06-12 13:23:07,21.06,33.16,3.00
2731,2018-06-12 13:24:07,21.10,32.73,3.00
2732,2018-06-12 13:25:07,21.15,31.96,3.04
2733,2018-06-12 13:26:07,21.19,33.20,3.00
2734,2018-06-12 13:27:07,21.19,34.27,3.00
2735,2018-06-12 13:28:07,21.23,33.07,3.00
2736,2018-06-12 13:29:07,21.23,35.35,2.96
2737,2018-06-12 13:30:07,21.28,35.35,2.87
2738,2018-06-12 13:31:07,21.32,37.23,2.83
2739,2018-06-12 13:32:07,21.32,34.53,2.79
2740,2018-06-12 13:33:07,21.36,32.52,2.74
2741,2018-06-12 13:34:07,21.40,33.12,2.83
2742,2018-06-12 13:35:07,21.45,32.64,2.83
2743,2018-06-12 13:36:07,21.45,32.86,2.91
2744,2018-06-12 13:37:07,21.49,32.82,2.96
2745,2018-06-12 13:38:07,21.49,31.36,3.00
2746,2018-06-12 13:39:07,21.53,29.94,3.04
2747,2018-06-12 13:40:07,21.62,32.73,3.13
2748,2018-06-12 13:41:07,21.62,34.66,3.13
2749,2018-06-12 13:42:07,21.62,33.46,3.09
2750,2018-06-12 13:43:07,21.66,31.87,3.09
2751,2018-06-12 13:44:07,21.70,32.94,3.04
2752,2018-06-12 13:45:07,21.70,32.09,3.09
2753,2018-06-12 13:46:07,21.70,31.70,3.13
2754,2018-06-12 13:47:07,21.66,31.96,3.17
2755,2018-06-12 13:48:07,21.66,31.36,3.21
2756,2018-06-12 13:49:07,21.66,31.19,3.34
2757,2018-06-12 13:50:07,21.70,31.40,3.43
2758,2018-06-12 13:51:07,21.70,29.47,3.47
2759,2018-06-12 13:52:07,21.66,31.14,3.52
2760,2018-06-12 13:53:07,21.66,30.89,3.60
2761,2018-06-12 13:54:07,21.66,31.01,3.47
2762,2018-06-12 13:55:07,21.62,31.83,3.43
2763,2018-06-12 13:56:07,21.58,32.04,3.47
2764,2018-06-12 13:57:07,21.53,32.69,3.47
2765,2018-06-12 13:58:07,21.49,32.30,3.43
2766,2018-06-12 13:59:07,21.53,30.93,3.39
2767,2018-06-12 14:00:07,21.49,31.36,3.52
2768,2018-06-12 14:01:07,21.45,32.94,3.64
2769,2018-06-12 14:02:07,21.45,32.13,3.56
2770,2018-06-12 14:03:07,21.40,31.83,3.52
2771,2018-06-12 14:04:07,21.36,32.30,3.52
2772,2018-06-12 14:05:07,21.32,30.89,3.60
2773,2018-06-12 14:06:07,21.32,31.87,3.60
2774,2018-06-12 14:07:07,21.32,33.50,3.90
2775,2018-06-12 14:08:07,21.28,35.09,3.73
2776,2018-06-12 14:09:07,21.28,33.89,3.60
2777,2018-06-12 14:10:07,21.28,31.70,3.47
2778,2018-06-12 14:11:07,21.28,33.93,3.47
2779,2018-06-12 14:12:07,21.23,33.07,3.47
2780,2018-06-12 14:13:07,21.28,31.96,3.39
2781,2018-06-12 14:14:07,21.28,32.17,3.43
2782,2018-06-12 14:15:07,21.28,33.89,3.52
2783,2018-06-12 14:16:07,21.28,33.55,3.39
2784,2018-06-12 14:17:07,21.28,34.83,3.39
2785,2018-06-12 14:18:07,21.28,33.37,3.30
2786,2018-06-12 14:19:07,21.32,31.27,3.26
2787,2018-06-12 14:20:07,21.32,30.63,3.30
2788,2018-06-12 14:21:07,21.32,32.69,3.39
2789,2018-06-12 14:22:07,21.36,32.04,3.34
2790,2018-06-12 14:23:07,21.36,30.89,3.39
2791,2018-06-12 14:24:07,21.36,30.89,3.60
2792,2018-06-12 14:25:07,21.32,31.79,3.86
2793,2018-06-12 14:26:07,21.32,32.73,4.12
2794,2018-06-12 14:27:07,21.36,32.94,4.07
2795,2018-06-12 14:28:07,21.36,32.52,3.99
2796,2018-06-12 14:29:07,21.32,31.70,3.99
2797,2018-06-12 14:30:07,21.36,32.73,3.94
2798,2018-06-12 14:31:07,21.36,31.74,3.86
2799,2018-06-12 14:32:07,21.32,32.47,3.82
2800,2018-06-12 14:33:07,21.32,32.13,3.90
2801,2018-06-12 14:34:07,21.36,31.06,3.90
2802,2018-06-12 14:35:07,21.36,32.26,3.86
2803,2018-06-12 14:36:07,21.32,32.69,3.82
2804,2018-06-12 14:37:07,21.32,33.12,3.73
2805,2018-06-12 14:38:07,21.32,33.42,3.69
2806,2018-06-12 14:39:07,21.36,34.06,3.73
2807,2018-06-12 14:40:07,21.28,34.57,3.64
2808,2018-06-12 14:41:07,21.28,33.33,3.60
2809,2018-06-12 14:42:07,21.32,32.94,3.64
2810,2018-06-12 14:43:07,21.32,32.69,3.64
2811,2018-06-12 14:44:07,21.32,34.06,3.64
2812,2018-06-12 14:45:07,21.32,33.93,3.64
2813,2018-06-12 14:46:07,21.36,33.25,3.56
2814,2018-06-12 14:47:07,21.36,33.46,3.47
2815,2018-06-12 14:48:07,21.40,32.94,3.39
2816,2018-06-12 14:49:07,21.40,32.73,3.39
2817,2018-06-12 14:50:07,21.40,33.72,3.52
2818,2018-06-12 14:51:07,21.40,30.41,3.64
2819,2018-06-12 14:52:07,21.49,27.71,3.73
2820,2018-06-12 14:53:07,21.49,30.11,3.77
2821,2018-06-12 14:54:07,21.53,30.54,3.82
2822,2018-06-12 14:55:07,21.53,32.86,3.82
2823,2018-06-12 14:56:07,21.53,32.56,3.82
2824,2018-06-12 14:57:07,21.53,28.74,3.73
2825,2018-06-12 14:58:07,21.49,30.71,3.77
2826,2018-06-12 14:59:07,21.53,31.53,3.86
2827,2018-06-12 15:00:07,21.49,33.42,3.82
2828,2018-06-12 15:01:07,21.45,29.17,3.77
2829,2018-06-12 15:02:07,21.45,27.37,4.12
2830,2018-06-12 15:03:07,21.40,27.80,4.07
2831,2018-06-12 15:04:07,21.36,26.60,3.99
2832,2018-06-12 15:05:07,21.36,27.20,3.99
2833,2018-06-12 15:06:07,21.28,28.44,3.94
2834,2018-06-12 15:07:07,21.28,30.24,3.94
2835,2018-06-12 15:08:07,21.19,28.40,3.94
2836,2018-06-12 15:09:07,21.15,29.47,3.82
2837,2018-06-12 15:10:07,21.10,29.26,3.82
2838,2018-06-12 15:11:07,20.98,27.45,3.86
2839,2018-06-12 15:12:07,20.98,26.12,3.82
2840,2018-06-12 15:13:07,20.89,25.82,3.77
2841,2018-06-12 15:14:07,20.80,27.93,3.82
2842,2018-06-12 15:15:07,20.72,32.09,3.94
2843,2018-06-12 15:16:07,20.63,30.24,3.94
2844,2018-06-12 15:17:07,20.50,30.07,3.73
2845,2018-06-12 15:18:07,20.42,27.71,3.64
2846,2018-06-12 15:19:07,20.37,27.41,3.60
2847,2018-06-12 15:20:07,20.33,27.45,3.60
2848,2018-06-12 15:21:07,20.25,31.10,3.56
2849,2018-06-12 15:22:07,20.16,32.00,3.47
2850,2018-06-12 15:23:07,20.12,33.25,3.39
2851,2018-06-12 15:24:07,20.03,34.19,3.64
2852,2018-06-12 15:25:07,19.95,33.80,3.60
2853,2018-06-12 15:26:07,19.90,32.47,3.52
2854,2018-06-12 15:27:07,19.86,31.79,3.60
2855,2018-06-12 15:28:07,19.82,32.13,3.77
2856,2018-06-12 15:29:07,19.82,33.89,3.77
2857,2018-06-12 15:30:07,19.82,32.30,3.73
2858,2018-06-12 15:31:07,19.73,31.96,3.64
2859,2018-06-12 15:32:07,19.73,34.32,3.82
2860,2018-06-12 15:33:07,19.77,36.16,3.77
2861,2018-06-12 15:34:07,19.77,34.96,3.56
2862,2018-06-12 15:35:07,19.82,34.45,3.47
2863,2018-06-12 15:36:07,19.82,33.76,3.34
2864,2018-06-12 15:37:07,19.86,35.22,3.34
2865,2018-06-12 15:38:07,19.90,33.50,3.26
2866,2018-06-12 15:39:07,19.95,32.69,3.26
2867,2018-06-12 15:40:07,19.99,31.66,3.39
2868,2018-06-12 15:41:07,20.03,31.61,3.52
2869,2018-06-12 15:42:07,20.12,32.13,3.77
2870,2018-06-12 15:43:07,20.12,32.77,3.82
2871,2018-06-12 15:44:07,20.16,32.30,4.03
2872,2018-06-12 15:45:07,20.20,32.34,3.99
2873,2018-06-12 15:46:07,20.20,32.47,3.94
2874,2018-06-12 15:47:07,20.29,32.13,3.82
2875,2018-06-12 15:48:07,20.29,31.66,3.99
2876,2018-06-12 15:49:07,20.33,33.07,3.99
2877,2018-06-12 15:50:07,20.37,33.63,3.90
2878,2018-06-12 15:51:07,20.37,33.33,3.73
2879,2018-06-12 15:52:07,20.37,32.04,3.69
2880,2018-06-12 15:53:07,20.42,32.47,3.94
2881,2018-06-12 15:54:07,20.42,34.23,3.90
2882,2018-06-12 15:55:07,20.37,33.25,3.90
2883,2018-06-12 15:56:07,20.42,33.93,3.77
2884,2018-06-12 15:57:07,20.46,33.16,3.77
2885,2018-06-12 15:58:07,20.46,34.40,3.64
2886,2018-06-12 15:59:07,20.50,35.78,3.60
2887,2018-06-12 16:00:07,20.50,35.43,3.52
2888,2018-06-12 16:01:07,20.50,34.40,3.47
2889,2018-06-12 16:02:07,20.55,34.57,3.69
2890,2018-06-12 16:03:07,20.55,34.06,3.52
2891,2018-06-12 16:04:07,20.55,33.67,3.56
2892,2018-06-12 16:05:07,20.59,32.94,3.56
2893,2018-06-12 16:06:07,20.59,30.24,3.52
2894,2018-06-12 16:07:07,20.59,31.57,3.52
2895,2018-06-12 16:08:07,20.68,32.17,3.43
2896,2018-06-12 16:09:07,20.68,30.67,3.30
2897,2018-06-12 16:10:07,20.68,28.95,3.34
2898,2018-06-12 16:11:07,20.68,30.50,3.39
2899,2018-06-12 16:12:07,20.63,33.93,3.34
2900,2018-06-12 16:13:07,20.68,35.18,3.26
2901,2018-06-12 16:14:07,20.63,34.96,3.17
2902,2018-06-12 16:15:07,20.63,35.30,3.13
2903,2018-06-12 16:16:07,20.59,34.02,3.04
2904,2018-06-12 16:17:07,20.55,32.77,2.96
2905,2018-06-12 16:18:07,20.55,34.62,3.00
2906,2018-06-12 16:19:07,20.59,35.90,3.13
2907,2018-06-12 16:20:07,20.55,35.56,3.09
2908,2018-06-12 16:21:07,20.55,34.66,3.00
2909,2018-06-12 16:22:07,20.50,31.06,3.21
2910,2018-06-12 16:23:07,20.50,32.17,3.26
2911,2018-06-12 16:24:07,20.55,33.97,3.30
2912,2018-06-12 16:25:07,20.55,32.69,3.30
2913,2018-06-12 16:26:07,20.55,33.50,3.30
2914,2018-06-12 16:27:07,20.59,31.53,3.34
2915,2018-06-12 16:28:07,20.59,30.54,3.34
2916,2018-06-12 16:29:07,20.55,30.37,3.43
2917,2018-06-12 16:30:07,20.63,28.57,3.47
2918,2018-06-12 16:31:07,20.55,30.63,3.47
2919,2018-06-12 16:32:07,20.59,30.54,3.47
2920,2018-06-12 16:33:07,20.55,30.11,3.39
2921,2018-06-12 16:34:07,20.50,32.43,3.52
2922,2018-06-12 16:35:07,20.50,32.43,3.56
2923,2018-06-12 16:36:07,20.42,32.94,3.69
2924,2018-06-12 16:37:07,20.42,32.99,3.56
2925,2018-06-12 16:38:07,20.37,31.19,3.52
2926,2018-06-12 16:39:07,20.33,31.49,3.39
2927,2018-06-12 16:40:07,20.33,31.31,3.60
2928,2018-06-12 16:41:07,20.25,29.94,3.60
2929,2018-06-12 16:42:07,20.25,29.56,3.64
2930,2018-06-12 16:43:07,20.20,29.60,3.56
2931,2018-06-12 16:44:07,20.16,31.36,3.47
2932,2018-06-12 16:45:07,20.16,31.19,3.34
2933,2018-06-12 16:46:07,20.12,31.40,3.34
2934,2018-06-12 16:47:07,20.07,31.74,3.39
2935,2018-06-12 16:48:07,20.03,31.61,3.34
2936,2018-06-12 16:49:07,19.99,30.07,3.30
2937,2018-06-12 16:50:07,19.99,30.67,3.47
2938,2018-06-12 16:51:07,19.95,30.84,3.52
2939,2018-06-12 16:52:07,19.90,31.74,3.52
2940,2018-06-12 16:53:07,19.86,29.94,3.39
2941,2018-06-12 16:54:07,19.86,29.90,3.30
2942,2018-06-12 16:55:07,19.86,29.47,3.21
2943,2018-06-12 16:56:07,19.82,29.47,3.17
2944,2018-06-12 16:57:07,19.82,29.38,3.17
2945,2018-06-12 16:58:07,19.77,30.20,3.17
2946,2018-06-12 16:59:07,19.77,29.73,3.13
2947,2018-06-12 17:00:07,19.73,29.81,3.09
2948,2018-06-12 17:01:07,19.69,29.94,3.09
2949,2018-06-12 17:02:07,19.73,30.41,3.30
2950,2018-06-12 17:03:07,19.65,31.44,3.26
2951,2018-06-12 17:04:07,19.60,30.76,3.26
2952,2018-06-12 17:05:07,19.56,30.63,3.26
2953,2018-06-12 17:06:07,19.52,30.11,3.30
2954,2018-06-12 17:07:07,19.47,29.34,3.30
2955,2018-06-12 17:08:07,19.43,30.33,3.52
2956,2018-06-12 17:09:07,19.39,31.53,3.47
2957,2018-06-12 17:10:07,19.35,29.94,3.34
2958,2018-06-12 17:11:07,19.30,29.00,3.21
2959,2018-06-12 17:12:07,19.35,27.54,3.26
2960,2018-06-12 17:13:07,19.30,28.61,3.26
2961,2018-06-12 17:14:07,19.30,29.77,3.21
2962,2018-06-12 17:15:07,19.26,30.59,3.30
2963,2018-06-12 17:16:07,19.22,28.95,3.17
2964,2018-06-12 17:17:07,19.13,29.13,3.09
2965,2018-06-12 17:18:07,19.13,30.03,3.04
2966,2018-06-12 17:19:07,19.09,30.76,2.96
2967,2018-06-12 17:20:07,19.05,28.57,2.91
2968,2018-06-12 17:21:07,18.96,27.54,2.83
2969,2018-06-12 17:22:07,19.00,26.42,2.74
2970,2018-06-12 17:23:07,18.92,27.93,2.79
2971,2018-06-12 17:24:07,18.92,27.20,2.79
2972,2018-06-12 17:25:07,18.83,27.63,3.04
2973,2018-06-12 17:26:07,18.83,26.64,3.17
2974,2018-06-12 17:27:07,18.74,26.08,3.39
2975,2018-06-12 17:28:07,18.66,27.97,3.56
2976,2018-06-12 17:29:07,18.66,30.03,3.64
2977,2018-06-12 17:30:07,18.66,30.59,3.39
2978,2018-06-12 17:31:07,18.57,30.03,3.26
2979,2018-06-12 17:32:07,18.44,30.03,3.21
2980,2018-06-12 17:33:07,18.44,30.84,3.13
2981,2018-06-12 17:34:07,18.36,29.86,3.09
2982,2018-06-12 17:35:07,18.27,30.71,3.09
2983,2018-06-12 17:36:07,18.27,30.50,3.00
2984,2018-06-12 17:37:07,18.27,30.50,2.91
2985,2018-06-12 17:38:07,18.23,30.28,2.83
2986,2018-06-12 17:39:07,18.19,31.36,2.96
2987,2018-06-12 17:40:07,18.19,31.44,3.09
2988,2018-06-12 17:41:07,18.14,31.53,3.04
2989,2018-06-12 17:42:07,18.14,32.34,3.00
2990,2018-06-12 17:43:07,18.10,32.94,2.96
2991,2018-06-12 17:44:07,18.10,33.12,2.87
2992,2018-06-12 17:45:07,18.10,32.47,2.79
2993,2018-06-12 17:46:07,18.10,31.40,2.70
2994,2018-06-12 17:47:07,18.10,31.14,2.83
2995,2018-06-12 17:48:07,18.10,30.41,2.91
2996,2018-06-12 17:49:07,18.10,30.33,2.96
2997,2018-06-12 17:50:07,18.10,28.48,2.87
2998,2018-06-12 17:51:07,18.10,28.05,2.79
2999,2018-06-12 17:52:07,18.14,29.34,2.79
3000,2018-06-12 17:53:07,18.10,30.28,3.09
3001,2018-06-12 17:54:07,18.14,30.80,3.13
3002,2018-06-12 17:55:07,18.10,30.63,3.04
3003,2018-06-12 17:56:07,18.10,30.67,3.13
3004,2018-06-12 17:57:07,18.06,30.54,3.21
3005,2018-06-12 17:58:07,18.10,32.13,3.17
3006,2018-06-12 17:59:07,18.06,30.46,3.09
3007,2018-06-12 18:00:07,18.06,30.11,3.04
3008,2018-06-12 18:01:07,18.02,31.06,3.26
3009,2018-06-12 18:02:07,18.06,29.21,3.13
3010,2018-06-12 18:03:07,18.02,27.41,3.04
3011,2018-06-12 18:04:07,18.02,27.11,3.00
3012,2018-06-12 18:05:07,18.02,28.01,2.87
3013,2018-06-12 18:06:07,17.97,27.28,2.87
3014,2018-06-12 18:07:07,17.97,27.71,2.74
3015,2018-06-12 18:08:07,17.93,29.30,2.74
3016,2018-06-12 18:09:07,17.89,30.07,2.74
3017,2018-06-12 18:10:07,17.93,29.34,2.70
3018,2018-06-12 18:11:07,17.89,29.38,2.70
3019,2018-06-12 18:12:07,17.84,29.60,2.74
3020,2018-06-12 18:13:07,17.80,30.20,2.79
3021,2018-06-12 18:14:07,17.76,30.67,2.87
3022,2018-06-12 18:15:07,17.72,29.81,2.79
3023,2018-06-12 18:16:07,17.72,30.63,2.87
3024,2018-06-12 18:17:07,17.67,29.90,2.83
3025,2018-06-12 18:18:07,17.63,28.61,2.96
3026,2018-06-12 18:19:07,17.59,27.71,3.00
3027,2018-06-12 18:20:07,17.54,27.20,3.00
3028,2018-06-12 18:21:07,17.59,27.75,3.00
3029,2018-06-12 18:22:07,17.54,27.88,3.00
3030,2018-06-12 18:23:07,17.50,27.97,2.96
3031,2018-06-12 18:24:07,17.46,27.84,2.96
3032,2018-06-12 18:25:07,17.41,27.32,2.87
3033,2018-06-12 18:26:07,17.41,26.77,2.74
3034,2018-06-12 18:27:07,17.37,26.72,2.70
3035,2018-06-12 18:28:07,17.37,26.81,2.66
3036,2018-06-12 18:29:07,17.33,27.11,2.61
3037,2018-06-12 18:30:07,17.29,28.61,2.61
3038,2018-06-12 18:31:07,17.24,29.56,2.61
3039,2018-06-12 18:32:07,17.20,29.77,2.61
3040,2018-06-12 18:33:07,17.16,28.91,2.53
3041,2018-06-12 18:34:07,17.07,29.00,2.57
3042,2018-06-12 18:35:07,17.07,27.84,2.61
3043,2018-06-12 18:36:07,17.03,28.05,2.66
3044,2018-06-12 18:37:07,16.99,28.31,2.66
3045,2018-06-12 18:38:07,16.94,28.31,2.66
3046,2018-06-12 18:39:07,16.99,28.31,2.66
3047,2018-06-12 18:40:07,16.90,28.70,2.70
3048,2018-06-12 18:41:07,16.90,28.31,2.57
3049,2018-06-12 18:42:07,16.81,28.48,2.70
3050,2018-06-12 18:43:07,16.77,28.44,2.74
3051,2018-06-12 18:44:07,16.77,28.35,2.57
